"Player_name","Team","Level","c.IP","N","HR_9","Kpct","BBpct","DER","ERA","FIP","K_BB","ID","Diff"
"白仁田　寛和","T","Farm",199.6,824,0.601,13.7,5.2,0.712,3.02,3.32,8.5,"白仁田　寛和 T",NA
"白仁田　寛和","T","Top",10.7,44,0,6.8,4.5,0.667,3.38,2.81,2.3,"白仁田　寛和 T",NA
"白村　明弘","F","Farm",160,679,0.738,27.8,9.1,0.705,3.54,2.84,18.7,"白村　明弘 F",45
"白村　明弘","F","Top",130.7,543,1.04,23.6,9.9,0.741,3.1,3.8,13.6,"白村　明弘 F",45
"畠　世周","G","Farm",28.7,119,0.634,19.3,5.9,0.741,2.83,3.18,13.4,"畠　世周 G",-53.3
"畠　世周","G","Top",82,329,0.98,24.9,7.6,0.744,2.97,3.34,17.3,"畠　世周 G",-53.3
"八木　智哉","Bs","Farm",129.7,533,0.347,14.2,5.3,0.716,2.85,3.05,9,"八木　智哉 Bs",NA
"八木　智哉","Bs","Top",14.7,69,1.811,14.5,7.2,0.647,7.97,5.23,7.3,"八木　智哉 Bs",NA
"八木　智哉","D","Farm",140.3,580,0.257,13.8,5,0.729,3.4,2.97,8.8,"八木　智哉 D",39.7
"八木　智哉","D","Top",76.7,328,1.529,16.1,8.8,0.722,3.99,4.91,7.3,"八木　智哉 D",39.7
"八木　智哉","F","Farm",56,259,1.29,20.5,6.2,0.678,5.79,3.95,14.3,"八木　智哉 F",NA
"八木　智哉","F","Top",66.7,285,0.54,13,5.6,0.715,3.38,3.23,7.4,"八木　智哉 F",NA
"八木　亮祐","Bs","Farm",39.7,170,0.451,21.8,12.9,0.696,3.4,3.43,8.8,"八木　亮祐 Bs",15
"八木　亮祐","Bs","Top",4,18,2.25,11.1,5.6,0.5,4.5,5.95,5.5,"八木　亮祐 Bs",15
"八木　亮祐","S","Farm",266.6,1159,1.025,17.1,8.4,0.705,4.19,4.03,8.7,"八木　亮祐 S",NA
"八木　亮祐","S","Top",283.7,1259,0.984,17.6,9.3,0.672,4.25,3.99,8.3,"八木　亮祐 S",NA
"帆足　和幸","H","Farm",167,674,0.379,16.2,4.6,0.711,3.18,2.85,11.6,"帆足　和幸 H",NA
"帆足　和幸","H","Top",190.6,815,0.614,12.1,8.1,0.692,4.58,3.97,4,"帆足　和幸 H",NA
"飯塚　悟史","DB","Farm",210.4,888,0.524,14.4,8.2,0.707,3.42,3.67,6.2,"飯塚　悟史 DB",22.7
"飯塚　悟史","DB","Top",85.7,384,1.786,15.9,11.5,0.7,4.52,5.7,4.4,"飯塚　悟史 DB",22.7
"飯田　哲矢","C","Farm",103.7,433,0.437,20.8,7.2,0.711,3.64,2.9,13.6,"飯田　哲矢 C",31
"飯田　哲矢","C","Top",40.3,189,0.884,20.6,11.1,0.645,4.91,3.75,9.5,"飯田　哲矢 C",31
"飯田　優也","H","Farm",230.4,944,0.401,24.9,8.3,0.713,2.5,2.56,16.6,"飯田　優也 H",51.8
"飯田　優也","H","Top",163.2,695,0.714,22.3,11.7,0.728,3.29,3.61,10.6,"飯田　優也 H",51.8
"飯田　優也","T","Farm",12,55,0.75,16.4,14.6,0.694,3.75,4.53,1.8,"飯田　優也 T",9
"飯田　優也","T","Top",3,16,3,18.8,12.5,0.636,12,7.36,6.3,"飯田　優也 T",9
"比嘉　幹貴","Bs","Farm",90,341,0.309,19,1.5,0.75,2.1,2.16,17.6,"比嘉　幹貴 Bs",3.7
"比嘉　幹貴","Bs","Top",183.9,743,0.77,21,4.7,0.697,2.25,2.81,16.3,"比嘉　幹貴 Bs",3.7
"尾形　崇斗","H","Farm",6,21,0,19,9.5,0.867,0,2.62,9.5,"尾形　崇斗 H",6
"尾仲　祐哉","DB","Farm",32.7,122,0,37.7,4.1,0.714,1.38,0.67,33.6,"尾仲　祐哉 DB",13.4
"尾仲　祐哉","DB","Top",19.3,96,0.93,17.7,15.6,0.677,6.52,4.83,2.1,"尾仲　祐哉 DB",13.4
"尾仲　祐哉","T","Farm",28,130,0,16.9,6.2,0.619,3.54,2.56,10.7,"尾仲　祐哉 T",16.3
"尾仲　祐哉","T","Top",11.7,51,0.77,27.5,7.8,0.625,3.86,2.77,19.7,"尾仲　祐哉 T",16.3
"美馬　学","E","Farm",60.7,263,0.447,15.6,5.3,0.702,3.71,3.11,10.3,"美馬　学 E",-242.3
"美馬　学","E","Top",817.3,3472,0.882,16.6,5.8,0.693,3.81,3.59,10.8,"美馬　学 E",-242.3
"浜地　真澄","T","Farm",39,161,0.744,13.7,4.3,0.744,2.54,3.35,9.3,"浜地　真澄 T",39
"浜田　智博","D","Farm",66.7,289,1.225,12.1,8,0.723,3.78,4.7,4.1,"浜田　智博 D",15.7
"浜田　智博","D","Top",0.7,7,27,28.6,0,0,40.5,35.81,28.6,"浜田　智博 D",15.7
"富永　一","C","Farm",7.7,36,1.293,5.6,8.3,0.7,7.04,5.25,-2.7,"富永　一 C",NA
"冨田　康祐","DB","Farm",66.3,288,0.959,20.5,11.5,0.745,3.12,4.17,9,"冨田　康祐 DB",NA
"冨田　康祐","DB","Top",0.7,4,0,0,25,0.667,27,7.38,-25,"冨田　康祐 DB",NA
"武隈　祥太","L","Farm",150.7,627,0.43,19,6.9,0.705,2.51,2.9,12.1,"武隈　祥太 L",-71
"武隈　祥太","L","Top",299.4,1295,0.602,15.5,10.1,0.72,3.76,3.82,5.4,"武隈　祥太 L",-71
"武田　久","F","Farm",64.3,277,0.596,17,5.4,0.66,3.36,3.02,11.6,"武田　久 F",7.7
"武田　久","F","Top",120.9,568,0.439,12.7,7.7,0.65,3.2,3.3,4.9,"武田　久 F",7.7
"武田　勝","F","Farm",191,792,1.145,12.8,2.6,0.729,3.58,3.93,10.1,"武田　勝 F",NA
"武田　勝","F","Top",410.7,1702,0.881,10.9,4.8,0.722,3.7,3.78,6.1,"武田　勝 F",NA
"武田　翔太","H","Farm",103.4,416,0.437,22.1,7.5,0.733,2.09,2.77,14.6,"武田　翔太 H",-158.7
"武田　翔太","H","Top",746.7,3153,0.63,19.7,10,0.72,3.16,3.49,9.7,"武田　翔太 H",-158.7
"武藤　好貴","E","Farm",182.9,775,0.555,17.8,7.9,0.701,4.08,3.34,9.9,"武藤　好貴 E",49
"武藤　好貴","E","Top",105.4,476,0.791,13.2,10.1,0.697,4.95,4.28,3.1,"武藤　好貴 E",49
"武藤　祐太","D","Farm",150.4,657,0.353,12.6,5.3,0.676,4.01,3.21,7.3,"武藤　祐太 D",30.7
"武藤　祐太","D","Top",169.3,722,0.643,15.5,8.7,0.718,3.56,3.58,6.8,"武藤　祐太 D",30.7
"武藤　祐太","DB","Farm",31,128,0,18.8,3.1,0.657,4.06,1.88,15.7,"武藤　祐太 DB",7.3
"武藤　祐太","DB","Top",23.7,101,1.52,14.9,11.9,0.761,6.46,5.6,3,"武藤　祐太 DB",7.3
"武内　久士","C","Farm",207.7,890,0.566,16.8,8.1,0.726,3.21,3.43,8.8,"武内　久士 C",NA
"武内　久士","C","Top",20,89,1.291,10.1,14.6,0.797,4.95,5.87,-4.5,"武内　久士 C",NA
"風張　蓮","S","Farm",167.6,716,0.389,21.7,10.5,0.714,2.85,3.04,11.2,"風張　蓮 S",3.6
"風張　蓮","S","Top",72,312,1.75,23.7,9,0.717,5,4.72,14.7,"風張　蓮 S",3.6
"服部　泰卓","M","Farm",74,310,0.973,13.2,3.9,0.69,4.38,3.84,9.4,"服部　泰卓 M",NA
"服部　泰卓","M","Top",40.7,187,0.742,12.8,9.6,0.694,4.43,4.39,3.2,"服部　泰卓 M",NA
"福　敬登","D","Farm",52.6,224,0.7,18.3,8,0.684,2.73,3.47,10.3,"福　敬登 D",30.3
"福　敬登","D","Top",49.3,215,0.581,17.7,9.8,0.687,5.12,3.66,7.9,"福　敬登 D",30.3
"福井　優也","C","Farm",461.1,1951,0.526,18.2,8,0.717,3.22,3.34,10.2,"福井　優也 C",128.7
"福井　優也","C","Top",389.1,1714,0.789,17.1,10.3,0.706,4.65,4.02,6.8,"福井　優也 C",128.7
"福永　春吾","T","Farm",165,711,0.214,15.6,8.7,0.682,3.65,3.14,6.9,"福永　春吾 T",159
"福永　春吾","T","Top",6,38,3.02,7.9,13.2,0.5,15,8.78,-5.3,"福永　春吾 T",159
"福原　忍","T","Farm",31.3,142,0.885,21.2,5.6,0.614,6.04,3.1,15.5,"福原　忍 T",NA
"福原　忍","T","Top",208.3,870,0.735,20,6.3,0.692,2.63,3.1,13.7,"福原　忍 T",NA
"福山　博之","DB","Farm",22,105,0.82,10.5,6.7,0.667,2.86,4.27,3.8,"福山　博之 DB",NA
"福山　博之","DB","Top",2,10,0,0,10,0.625,18,5.62,-10,"福山　博之 DB",NA
"福山　博之","E","Farm",49,201,0.563,11.9,7,0.713,2.94,3.6,4.9,"福山　博之 E",-69.3
"福山　博之","E","Top",311.4,1289,0.291,11.3,7,0.716,2.69,3.3,4.4,"福山　博之 E",-69.3
"福倉　健太郎","L","Farm",233.3,984,0.614,10.6,7.7,0.737,3.13,4.09,2.9,"福倉　健太郎 L",61.6
"福倉　健太郎","L","Top",20,91,2.225,15.4,13.2,0.733,5.85,6.56,2.2,"福倉　健太郎 L",61.6
"福谷　浩司","D","Farm",98.4,397,0.576,21.6,6,0.753,1.74,2.78,15.6,"福谷　浩司 D",-3.3
"福谷　浩司","D","Top",215.7,917,0.941,19.4,8.5,0.701,3.71,3.79,10.9,"福谷　浩司 D",-3.3
"福地　元春","DB","Farm",127.4,533,0.139,28.9,14.4,0.685,2.47,2.73,14.4,"福地　元春 DB",64.7
"福地　元春","DB","Top",22.4,110,0.884,19.1,16.4,0.627,5.65,4.29,2.7,"福地　元春 DB",64.7
"福田　岳洋","DB","Farm",72.3,292,0.128,15.5,7.2,0.744,1.37,2.69,8.3,"福田　岳洋 DB",NA
"福田　岳洋","DB","Top",11.3,56,0.791,16,8.9,0.65,9.53,3.83,7.1,"福田　岳洋 DB",NA
"福田　聡志","G","Farm",78.3,339,0.241,15.6,10.9,0.747,2.64,3.57,4.7,"福田　聡志 G",NA
"福田　聡志","G","Top",93.7,396,0.741,17.9,10.6,0.733,3.46,3.56,7.3,"福田　聡志 G",NA
"平井　克典","L","Farm",36,157,0.51,20.4,9.5,0.711,2.75,3.46,10.8,"平井　克典 L",-62
"平井　克典","L","Top",98,401,1.195,23.9,7.2,0.729,2.94,3.78,16.7,"平井　克典 L",-62
"平井　正史","Bs","Farm",41.3,172,0,16.3,8.7,0.734,1.96,2.94,7.6,"平井　正史 Bs",NA
"平井　正史","Bs","Top",21.3,100,0,19,7,0.625,2.11,2.37,12,"平井　正史 Bs",NA
"平井　正史","D","Farm",22.7,100,0.4,17,6,0.632,3.57,2.73,11,"平井　正史 D",NA
"平井　正史","D","Top",2.3,14,0,21.4,7.1,0.444,11.57,2.62,14.3,"平井　正史 D",NA
"平井　諒","S","Farm",56.3,255,0.296,16.9,10.2,0.672,3.7,3.47,6.7,"平井　諒 S",16.3
"平井　諒","S","Top",60,262,0.727,17.2,8,0.709,3.9,3.57,9.2,"平井　諒 S",16.3
"平岡　敬人","C","Farm",46.7,208,0.39,15.9,12,0.66,5.4,3.96,3.9,"平岡　敬人 C",46.7
"平田　真吾","DB","Farm",114.3,485,0.314,22.1,10.9,0.731,2.2,2.97,11.1,"平田　真吾 DB",-32.7
"平田　真吾","DB","Top",110.3,484,1.121,19,9.3,0.697,5.14,4.19,9.7,"平田　真吾 DB",-32.7
"平野　佳寿","Bs","Farm",3,11,0,45.4,0,0.833,0,-0.46,45.4,"平野　佳寿 Bs",-56.3
"平野　佳寿","Bs","Top",352,1416,0.596,25.7,5.5,0.702,2.53,2.34,20.2,"平野　佳寿 Bs",-56.3
"平野　将光","L","Farm",253.3,1159,0.674,11.9,7.9,0.679,4.3,3.96,4.1,"平野　将光 L",NA
"平野　将光","L","Top",22.3,104,1.579,8.7,9.6,0.687,5.23,5.49,-1,"平野　将光 L",NA
"平良　海馬","L","Farm",16.7,79,1.08,26.6,21.5,0.757,5.4,5.41,5.1,"平良　海馬 L",16.7
"平良　拳太郎","DB","Farm",148.3,606,0.951,16.7,7.3,0.713,3.34,3.84,9.4,"平良　拳太郎 DB",67.3
"平良　拳太郎","DB","Top",81,355,1.482,16.7,10.7,0.699,4.11,5.01,6,"平良　拳太郎 DB",67.3
"平良　拳太郎","G","Farm",163.6,674,0.501,12.8,5.5,0.735,3.3,3.42,7.3,"平良　拳太郎 G",NA
"平良　拳太郎","G","Top",3.7,18,2.45,22.2,16.7,0.7,9.82,6.77,5.5,"平良　拳太郎 G",NA
"片山　博視","E","Farm",73.3,299,0,17.7,6.7,0.733,2.33,2.68,11.1,"片山　博視 E",NA
"片山　博視","E","Top",65.4,304,0.409,14.2,10.5,0.668,3.45,3.7,3.7,"片山　博視 E",NA
"豊田　拓矢","L","Farm",88.3,385,0.722,20,7.8,0.67,4.28,3.29,12.2,"豊田　拓矢 L",49.4
"豊田　拓矢","L","Top",50.7,223,0.872,11.7,8.1,0.69,4.08,4.36,3.6,"豊田　拓矢 L",49.4
"望月　惇志","T","Farm",125,564,0.508,13.5,8.2,0.662,4.39,3.67,5.3,"望月　惇志 T",17.7
"望月　惇志","T","Top",45,194,1.401,21.2,8.8,0.685,4.2,4.49,12.4,"望月　惇志 T",17.7
"北浦　竜次","F","Farm",44.3,189,0.81,21.2,7.4,0.711,4.06,3.47,13.8,"北浦　竜次 F",43.3
"北浦　竜次","F","Top",1,3,0,33.3,0,1,0,1.02,33.3,"北浦　竜次 F",43.3
"北方　悠誠","DB","Farm",33,172,0,17.4,22.7,0.664,4.36,5.08,-5.2,"北方　悠誠 DB",NA
"牧　丈一郎","T","Farm",3,16,0,18.8,6.2,0.5,12,1.95,12.6,"牧　丈一郎 T",3
"牧田　和久","L","Farm",11,42,0,21.5,4.8,0.774,1.64,1.9,16.7,"牧田　和久 L",-62.7
"牧田　和久","L","Top",793.8,3319,0.464,12.9,5.7,0.72,2.87,3.34,7.2,"牧田　和久 L",-62.7
"堀　瑞輝","F","Farm",77,316,0.579,28.2,5.7,0.652,3.51,2.41,22.5,"堀　瑞輝 F",33.7
"堀　瑞輝","F","Top",43.3,185,2.473,18.9,9.7,0.752,5.4,6.44,9.2,"堀　瑞輝 F",33.7
"本田　圭佑","L","Farm",216,904,0.939,16,9.1,0.728,3.62,4.24,7,"本田　圭佑 L",136
"本田　圭佑","L","Top",14.7,74,1.563,10.8,10.8,0.636,8.55,5.43,0,"本田　圭佑 L",136
"本田　仁海","Bs","Farm",15.7,60,1.15,5,6.7,0.784,4.6,4.99,-1.7,"本田　仁海 Bs",15.7
"又吉　克樹","D","Farm",45.4,185,0,27.6,4.3,0.708,2.38,1.65,23.2,"又吉　克樹 D",-134.6
"又吉　克樹","D","Top",359.6,1482,0.609,23.4,8.2,0.706,3,3.02,15.3,"又吉　克樹 D",-134.6
"木下　達生","S","Farm",14.3,66,0.63,7.6,10.6,0.686,4.4,4.96,-3,"木下　達生 S",NA
"木下　雄介","D","Farm",62,263,0.167,23.2,9.5,0.713,2.91,2.49,13.7,"木下　雄介 D",45.3
"木下　雄介","D","Top",16.7,73,1.08,24.7,12.3,0.659,5.4,4.04,12.4,"木下　雄介 D",45.3
"木佐貫　洋","Bs","Farm",11,34,0,35.3,0,0.864,0,0.68,35.3,"木佐貫　洋 Bs",NA
"木佐貫　洋","Bs","Top",152.3,628,0.47,15.3,6.7,0.728,2.6,2.9,8.6,"木佐貫　洋 Bs",NA
"木佐貫　洋","F","Farm",153,681,1.064,11.6,6.3,0.691,5,4.44,5.2,"木佐貫　洋 F",NA
"木佐貫　洋","F","Top",172,738,0.575,16,7.7,0.709,3.56,3.43,8.3,"木佐貫　洋 F",NA
"木村　謙吾","E","Farm",8,51,2.25,15.7,19.6,0.607,13.5,9.11,-3.9,"木村　謙吾 E",NA
"木村　敏靖","E","Farm",22,103,0,19.4,9.7,0.667,1.64,3.04,9.7,"木村　敏靖 E",22
"木村　文紀","L","Farm",29,135,0.62,14.1,17.8,0.711,5.59,4.93,-3.7,"木村　文紀 L",NA
"木村　文紀","L","Top",14,59,0,10.2,11.9,0.717,4.5,3.26,-1.7,"木村　文紀 L",NA
"木村　優太","M","Farm",318,1329,0.797,17.4,6.9,0.722,2.89,3.65,10.5,"木村　優太 M",NA
"木村　優太","M","Top",65,309,1.105,12.6,9.7,0.649,5.81,4.82,2.9,"木村　優太 M",NA
"木村　雄太","M","Farm",28.7,108,0.63,20.4,6.5,0.779,1.26,2.97,13.9,"木村　雄太 M",NA
"木村　雄太","M","Top",6.7,31,1.35,22.6,9.7,0.684,4.05,4.27,12.9,"木村　雄太 M",NA
"木谷　良平","S","Farm",274.3,1182,0.719,15.6,7.7,0.685,4.04,3.71,7.9,"木谷　良平 S",NA
"木谷　良平","S","Top",144.4,641,0.958,14.5,9.1,0.697,5.62,4.29,5.5,"木谷　良平 S",NA
"木田　優夫","F","Farm",43.7,193,0.62,11.4,8.8,0.723,2.68,4.12,2.6,"木田　優夫 F",NA
"木田　優夫","F","Top",1,5,0,0,20,0.5,0,5.62,-20,"木田　優夫 F",NA
"野間口　貴彦","G","Farm",88.4,399,0.801,15,8.5,0.695,3.46,4.01,6.5,"野間口　貴彦 G",NA
"野間口　貴彦","G","Top",3,11,0,18.2,9.1,0.75,0,2.28,9.1,"野間口　貴彦 G",NA
"野上　亮磨","G","Farm",21,84,1.29,16.7,7.1,0.689,4.29,4.33,9.6,"野上　亮磨 G",-50.3
"野上　亮磨","G","Top",71.3,300,1.89,18,7,0.714,4.79,5.13,11,"野上　亮磨 G",-50.3
"野上　亮磨","L","Farm",64.4,278,0.87,16.5,6.1,0.68,4.06,3.53,10.4,"野上　亮磨 L",-137
"野上　亮磨","L","Top",773.6,3277,0.872,14.1,7.1,0.723,3.86,3.94,7,"野上　亮磨 L",-137
"野川　拓斗","DB","Farm",77.7,346,0.368,15.9,9.8,0.704,4.17,3.63,6.1,"野川　拓斗 DB",51.7
"野川　拓斗","DB","Top",7,34,0,20.6,17.6,0.65,2.57,3.95,3,"野川　拓斗 DB",51.7
"野村　祐輔","C","Farm",151,607,0.618,18.1,5.6,0.722,2.62,3.07,12.5,"野村　祐輔 C",-242.6
"野村　祐輔","C","Top",941.3,3965,0.702,14.8,6.4,0.714,3.31,3.52,8.4,"野村　祐輔 C",-242.6
"野村　亮介","D","Farm",84.3,373,1.328,16.9,6.2,0.655,5.55,4.21,10.7,"野村　亮介 D",12
"野村　亮介","D","Top",2.7,19,0,5.3,15.8,0.467,10.13,5.44,-10.5,"野村　亮介 D",12
"野田　昇吾","L","Farm",74.7,325,0.481,19.1,10.8,0.71,3.74,3.55,8.3,"野田　昇吾 L",-52.6
"野田　昇吾","L","Top",95.6,404,0.875,20.1,10.9,0.738,3.01,4.07,9.2,"野田　昇吾 L",-52.6
"野澤　佑斗","H","Farm",78.6,325,0.596,19.1,8.9,0.759,2.29,3.79,10.2,"野澤　佑斗 H",78.6
"矢貫　俊之","F","Farm",122.3,502,0.448,22.5,6.8,0.728,2.58,2.6,15.8,"矢貫　俊之 F",NA
"矢貫　俊之","F","Top",141,601,0.509,18.5,9.3,0.691,3.7,3.28,9.1,"矢貫　俊之 F",NA
"矢貫　俊之","G","Farm",57,218,0.163,24.3,4.6,0.717,2.05,1.98,19.7,"矢貫　俊之 G",NA
"矢貫　俊之","G","Top",11.6,50,0,26,12,0.64,3.83,2.26,14,"矢貫　俊之 G",NA
"矢地　健人","D","Farm",89,380,0.502,15.8,7.6,0.721,3.34,3.49,8.2,"矢地　健人 D",NA
"矢地　健人","D","Top",20,78,1.345,20.5,3.8,0.8,3.15,3.72,16.7,"矢地　健人 D",NA
"矢地　健人","M","Farm",25.3,109,0,6.4,5.5,0.692,2.13,3.36,0.9,"矢地　健人 M",NA
"矢地　健人","M","Top",12,54,1.5,20.4,3.7,0.632,4.5,3.9,16.7,"矢地　健人 M",NA
"矢島　陽平","G","Farm",8,39,1.12,7.7,0,0.6,7.88,3.88,7.7,"矢島　陽平 G",NA
"柳　裕也","D","Farm",84.7,325,0.438,22.4,3.7,0.706,2.13,2.3,18.8,"柳　裕也 D",-18.9
"柳　裕也","D","Top",103.6,439,0.593,19.8,6.8,0.7,4.86,3.09,13,"柳　裕也 D",-18.9
"柳瀬　明宏","H","Farm",94,395,0.767,18.2,8.1,0.694,3.35,3.51,10.1,"柳瀬　明宏 H",NA
"柳瀬　明宏","H","Top",114.4,469,0.313,24.3,8.3,0.722,2.05,2.49,16,"柳瀬　明宏 H",NA
"柳瀬　明宏","T","Farm",34.7,145,0,19.3,8.3,0.648,1.82,2.35,11,"柳瀬　明宏 T",33
"柳瀬　明宏","T","Top",1.7,16,16.2,0,12.5,0.455,43.2,29.91,-12.5,"柳瀬　明宏 T",33
"柳川　洋平","H","Farm",11,45,1.64,17.8,4.4,0.719,4.09,4.59,13.4,"柳川　洋平 H",NA
"薮田　安彦","M","Farm",8,39,0,15.4,15.4,0.692,2.25,4.04,0,"薮田　安彦 M",NA
"薮田　安彦","M","Top",56.7,250,0.64,17.2,8.8,0.686,3.34,3.02,8.4,"薮田　安彦 M",NA
"薮田　和樹","C","Farm",175.1,736,0.411,16.1,12.6,0.756,3.19,3.83,3.5,"薮田　和樹 C",-85
"薮田　和樹","C","Top",211.7,927,0.868,18.6,13.5,0.741,3.36,4.43,5.1,"薮田　和樹 C",-85
"有吉　優樹","M","Farm",8,33,0,27.3,6.1,0.636,1.13,1.45,21.2,"有吉　優樹 M",-151.3
"有吉　優樹","M","Top",159.3,684,1.079,11.9,6.6,0.723,3.45,4.48,5.3,"有吉　優樹 M",-151.3
"有原　航平","F","Farm",46,181,0,22.1,2.2,0.715,2.15,1.41,19.9,"有原　航平 F",-256.7
"有原　航平","F","Top",539,2290,1.072,15.7,5.4,0.701,4.19,3.89,10.3,"有原　航平 F",-256.7
"有馬　翔","E","Farm",2.7,11,0,0,18.2,0.857,0,7.54,-18.2,"有馬　翔 E",NA
"有馬　翔","H","Farm",64.7,282,0.138,17.4,11,0.718,2.51,3.3,6.4,"有馬　翔 H",NA
"有馬　翔","H","Top",6,36,1.5,8.3,25,0.545,7.5,9.05,-16.7,"有馬　翔 H",NA
"有銘　兼久","E","Farm",26,106,0,24.5,12.3,0.769,2.08,2.59,12.2,"有銘　兼久 E",NA
"有銘　兼久","E","Top",0,1,0,0,100,NA,NA,NA,-100,"有銘　兼久 E",NA
"涌井　秀章","L","Farm",12,52,0,17.3,9.6,0.711,1.5,2.65,7.7,"涌井　秀章 L",NA
"涌井　秀章","L","Top",155.3,669,0.289,17.8,7.6,0.689,3.82,2.8,10.1,"涌井　秀章 L",NA
"涌井　秀章","M","Farm",23,93,0,17.2,4.3,0.739,0.78,2.1,12.9,"涌井　秀章 M",-291.7
"涌井　秀章","M","Top",850.8,3591,0.752,15.7,7.4,0.71,3.63,3.72,8.4,"涌井　秀章 M",-291.7
"由規","S","Farm",140.3,579,0.581,19.5,10.9,0.757,2.69,3.54,8.7,"由規 S",-33.6
"由規","S","Top",114.3,509,0.706,19.9,14.3,0.695,4.41,4.18,5.5,"由規 S",-33.6
"雄太","D","Farm",264.7,1120,0.314,11.8,5.3,0.681,3.4,3.07,6.5,"雄太 D",NA
"雄太","D","Top",186.3,777,0.627,11.1,5.7,0.723,3.53,3.6,5.4,"雄太 D",NA
"陽　耀勲","H","Farm",34.3,157,1.104,17.8,14.6,0.723,5.76,4.87,3.2,"陽　耀勲 H",NA
"陽　耀勲","H","Top",42.7,168,0.21,26.8,10.7,0.77,1.48,2.36,16.1,"陽　耀勲 H",NA
"立田　将太","F","Farm",233.7,1058,0.781,16.9,13,0.689,4.31,4.39,3.9,"立田　将太 F",125.3
"立田　将太","F","Top",1,3,0,33.3,0,1,0,1.02,33.3,"立田　将太 F",125.3
"林　イー豪","G","Farm",65.3,309,0.57,11.7,14.9,0.703,4.68,5.07,-3.2,"林　イー豪 G",NA
"林　啓介","M","Farm",12,49,0.75,14.3,8.2,0.73,4.5,3.78,6.1,"林　啓介 M",NA
"林　啓介","T","Farm",24,109,0.75,19.3,5.5,0.612,6.38,3,13.8,"林　啓介 T",NA
"林　昌範","DB","Farm",79,326,0.714,19,8.6,0.746,2.51,3.48,10.4,"林　昌範 DB",18.7
"林　昌範","DB","Top",103.7,444,0.696,17.6,8.1,0.689,3.47,3.28,9.4,"林　昌範 DB",18.7
"林　昌勇","S","Farm",15,62,0,29,8.1,0.692,3.6,1.46,20.9,"林　昌勇 S",NA
"林　昌勇","S","Top",7,28,0,25,7.1,0.684,0,1.47,17.9,"林　昌勇 S",NA
"鈴江　彬","M","Farm",2.7,17,0,5.9,17.6,0.615,6.75,5.49,-11.7,"鈴江　彬 M",NA
"鈴木　義広","D","Farm",81.4,353,0.991,12.7,5.9,0.708,4.54,4.21,6.8,"鈴木　義広 D",NA
"鈴木　義広","D","Top",23.7,106,Inf,10.4,12.3,0.709,4.19,3.26,-1.9,"鈴木　義広 D",NA
"鈴木　駿也","H","Farm",2,7,0,28.6,0,0.8,0,0.92,28.6,"鈴木　駿也 H",NA
"鈴木　博志","D","Farm",9.3,41,0,17.1,7.3,0.633,1.93,2.73,9.8,"鈴木　博志 D",-39.7
"鈴木　博志","D","Top",49,219,1.29,19.2,12.3,0.723,4.41,4.82,6.9,"鈴木　博志 D",-39.7
"鈴木　優","Bs","Farm",158.4,705,0.506,17.3,13.8,0.712,4.55,4.17,3.6,"鈴木　優 Bs",63.4
"鈴木　優","Bs","Top",1.6,15,0,20,20,0.222,37.55,4.75,0,"鈴木　優 Bs",63.4
"鈴木　遼太郎","F","Farm",17,68,0.53,17.6,1.5,0.717,1.59,2.65,16.1,"鈴木　遼太郎 F",17
"鈴木　翔太","D","Farm",211.3,955,0.426,15,11.3,0.679,4.22,3.95,3.7,"鈴木　翔太 D",45.3
"鈴木　翔太","D","Top",87.7,401,0.91,16,13,0.705,4.41,4.85,3,"鈴木　翔太 D",45.3
"呂　彦青","T","Farm",48,206,1.69,13.6,9.2,0.73,4.31,5.53,4.4,"呂　彦青 T",48
"和田　毅","H","Farm",15,57,0.55,28.1,1.8,0.692,2.4,1.87,26.3,"和田　毅 H",-32
"和田　毅","H","Top",210,843,0.991,22.6,5.5,0.742,2.92,3.27,17.2,"和田　毅 H",-32
"國場　翼","L","Farm",133.7,611,0.406,13.9,11.8,0.672,4.71,4.02,2.1,"國場　翼 L",94.7
"國場　翼","L","Top",3,12,0,33.3,25,0.6,0,3.29,8.3,"國場　翼 L",94.7
"塹江　敦哉","C","Farm",235.9,1059,0.496,16.3,12.7,0.688,4.77,4.04,3.6,"塹江　敦哉 C",140.6
"塹江　敦哉","C","Top",6.3,28,2.84,21.4,14.3,0.733,11.37,7.53,7.1,"塹江　敦哉 C",140.6
"廖任磊","G","Farm",33,149,0.265,23.5,15.4,0.628,3.82,3.67,8,"廖任磊 G",33
"攝津　正","H","Farm",226,905,0.754,17.3,5.2,0.73,2.83,3.34,12.1,"攝津　正 H",79.6
"攝津　正","H","Top",724,3019,0.692,18,8,0.73,3.27,3.44,9.9,"攝津　正 H",79.6
"櫻井　周斗","DB","Farm",48.7,227,1.29,16.3,15.4,0.687,7.03,5.52,0.9,"櫻井　周斗 DB",48.7
"澤村　拓一","G","Farm",44,194,0.808,22.2,8.2,0.661,3.89,3.39,13.9,"澤村　拓一 G",-39.3
"澤村　拓一","G","Top",585.6,2460,0.707,21.2,7.4,0.701,3,3.08,13.8,"澤村　拓一 G",-39.3
"澤田　圭佑","Bs","Farm",52.7,234,0.852,23.1,9,0.665,4.27,3.31,14.1,"澤田　圭佑 Bs",-10
"澤田　圭佑","Bs","Top",62.7,259,1.015,19.3,6.6,0.718,2.87,3.67,12.7,"澤田　圭佑 Bs",-10
